i,time,level,isHigh,tf,mid,atr15,atr1
21705,2025-10-10 07:45:00,120963.22,False,H4,120985.2,265.6114285714294,504.14428571428704
21712,2025-10-10 09:30:00,121712.85,True,H1,121728.48,249.932857142858,506.9392857142874
21721,2025-10-10 11:45:00,121593.3,True,H1,121588.01,222.41928571428642,490.49214285714385
21726,2025-10-10 13:00:00,121833.45,True,H4,121859.48,217.08428571428416,539.4592857142862
21732,2025-10-10 14:30:00,121402.27,False,H1,121398.03,370.89214285714013,632.6371428571438
21747,2025-10-10 18:15:00,117578.25,False,H1,117618.87,663.4600000000022,830.0057142857165
21768,2025-10-10 23:30:00,114568.56,True,H1,114685.78,2575.622857142856,2186.5728571428576
21796,2025-10-11 06:30:00,112146.85,False,H1,112282.06,545.2999999999967,2376.549285714285
21806,2025-10-11 09:00:00,111641.29,True,H1,111645.94,570.7507142857119,2454.6978571428563
21810,2025-10-11 10:00:00,111987.63,True,H1,111995.75,519.6928571428559,2193.701428571428
21815,2025-10-11 11:15:00,112377.13,True,H1,112429.32,422.9664285714285,1418.307142857142
21820,2025-10-11 12:30:00,112461.86,True,H4,112393.95,343.7914285714308,1260.7678571428562
21835,2025-10-11 16:15:00,111896.56,False,H4,111916.93,302.62714285714384,913.9907142857139
21839,2025-10-11 17:15:00,112202.25,True,H1,112230.23,299.8835714285742,837.2335714285707
21850,2025-10-11 20:00:00,110969.08,False,H4,110981.49,342.509285714286,844.8542857142851
21857,2025-10-11 21:45:00,110969.08,False,H4,111003.61,531.5507142857116,802.8899999999994
21861,2025-10-11 22:45:00,111125.51,True,H1,111159.51,504.7657142857123,750.8814285714283
21862,2025-10-11 23:00:00,110969.08,False,H4,111012.05,499.7049999999976,740.4885714285701
21865,2025-10-11 23:45:00,110769.38,False,H1,110766.41,443.9978571428541,740.4885714285701
21878,2025-10-12 03:00:00,110813.25,True,H1,110812.15,559.6107142857155,871.5628571428564
21881,2025-10-12 03:45:00,110813.25,True,H1,110790.38,563.6021428571423,871.5628571428564
21890,2025-10-12 06:00:00,111910.93,True,H1,111916.46,462.51928571428186,928.5557142857111
21894,2025-10-12 07:00:00,111697.52,False,H1,111682.87,326.16071428571223,927.9457142857116
21898,2025-10-12 08:00:00,111579.84,False,H1,111610.3,300.17785714285753,952.0192857142829
21905,2025-10-12 09:45:00,111894.39,True,H1,111875.98,262.9407142857152,923.1942857142827
21914,2025-10-12 12:00:00,112184.01,True,H4,112160.38,314.48999999999694,791.0142857142824
21943,2025-10-12 19:15:00,114338.2,True,H1,114366.0,562.1178571428578,876.1507142857143
21958,2025-10-12 23:00:00,114970.61,False,H1,114987.99,559.2342857142846,995.8864285714278
21969,2025-10-13 01:45:00,115862.95,True,H4,115807.7,419.11285714285833,1036.2928571428554
21979,2025-10-13 04:15:00,114714.27,False,H4,114753.52,353.09499999999804,991.7428571428557
21990,2025-10-13 07:00:00,115437.98,True,H1,115458.15,327.969999999997,825.5764285714249
21993,2025-10-13 07:45:00,115437.98,True,H1,115478.55,323.0749999999981,825.5764285714249
22000,2025-10-13 09:30:00,115215.37,False,H1,115187.98,317.7149999999986,789.4842857142814
22039,2025-10-13 19:15:00,115642.26,True,H4,115691.66,469.51071428571385,845.5249999999994
22051,2025-10-13 22:15:00,115645.65,False,H1,115680.97,238.875714285716,800.8864285714299
22055,2025-10-13 23:15:00,115533.73,False,H1,115489.79,193.8471428571429,801.9742857142867
22061,2025-10-14 00:45:00,115078.21,False,H4,115055.87,204.29142857142662,811.4278571428586
22066,2025-10-14 02:00:00,114214.92,False,H1,114181.98,254.41571428571373,779.125714285716
22096,2025-10-14 09:30:00,111588.01,False,H1,111610.44,423.2871428571442,719.0471428571442
22102,2025-10-14 11:00:00,111449.17,False,H4,111433.52,450.5578571428601,830.9392857142864
22110,2025-10-14 13:00:00,110812.41,False,H1,110789.03,483.81285714285747,913.942857142858
22120,2025-10-14 15:30:00,112234.94,True,H4,112180.89,636.2564285714273,1038.414285714287
22132,2025-10-14 18:30:00,112968.5,True,H4,112902.91,638.2950000000003,1124.9292857142852
22137,2025-10-14 19:45:00,112699.02,False,H1,112654.17,622.0114285714278,1141.9192857142864
22143,2025-10-14 21:15:00,113054.53,True,H1,113021.76,503.8742857142861,1086.0057142857154
22147,2025-10-14 22:15:00,113247.57,True,H1,113233.87,449.7928571428586,1094.3514285714296
22149,2025-10-14 22:45:00,113247.57,True,H1,113259.02,447.6614285714303,1094.3514285714296
22157,2025-10-15 00:45:00,113049.72,False,H1,113042.95,326.64285714285717,1006.7878571428571
22163,2025-10-15 02:15:00,113626.63,True,H4,113594.17,367.41999999999825,1006.3278571428569
22164,2025-10-15 02:30:00,113068.09,True,H1,113079.06,386.0849999999981,1006.3278571428569
22167,2025-10-15 03:15:00,112277.34,False,H4,112313.05,434.2328571428547,978.3735714285712
22174,2025-10-15 05:00:00,112524.0,True,H1,112547.92,405.55214285714254,838.3107142857136
22177,2025-10-15 05:45:00,112524.0,True,H1,112484.41,381.326428571427,838.3107142857136
22185,2025-10-15 07:45:00,112643.32,True,H1,112639.5,320.6214285714294,756.8350000000012
22192,2025-10-15 09:30:00,112582.73,False,H1,112615.99,355.0264285714303,711.1157142857161
22196,2025-10-15 10:30:00,112432.41,False,H1,112410.53,335.12642857142885,696.7542857142877
22199,2025-10-15 11:15:00,112143.98,False,H1,112148.52,372.15357142857204,726.2800000000009
22205,2025-10-15 12:45:00,111775.57,False,H4,111791.62,353.43214285714305,724.6092857142867
22208,2025-10-15 13:30:00,111446.69,False,H1,111404.98,389.5785714285708,780.4178571428586
22210,2025-10-15 14:00:00,112096.0,True,H1,112119.89,457.0328571428566,845.6371428571448
22214,2025-10-15 15:00:00,110881.11,False,H1,110919.54,511.2714285714267,883.7121428571451
22217,2025-10-15 15:45:00,110881.11,False,H1,110863.9,586.7314285714268,883.7121428571451
22223,2025-10-15 17:15:00,110433.18,False,H4,110455.22,572.7421428571428,852.4935714285727
22225,2025-10-15 17:45:00,111193.66,True,H1,111244.01,553.9142857142859,852.4935714285727
22227,2025-10-15 18:15:00,111244.01,True,H1,111265.47,517.2285714285712,847.5121428571438
22231,2025-10-15 19:15:00,111536.06,True,H1,111529.91,421.32142857142856,847.6507142857154
22235,2025-10-15 20:15:00,111122.17,False,H1,111108.16,411.95642857142957,873.4542857142868
22237,2025-10-15 20:45:00,111122.17,False,H1,111154.39,426.6192857142866,873.4542857142868
22253,2025-10-16 00:45:00,110530.56,False,H4,110483.97,349.87214285714646,860.0214285714299
22255,2025-10-16 01:15:00,110905.83,True,H1,110943.51,341.37571428571704,859.85642857143
22258,2025-10-16 02:00:00,111385.84,True,H1,111379.26,378.52000000000197,846.9021428571442
22264,2025-10-16 03:30:00,111616.32,True,H4,111620.05,353.45428571428573,797.4078571428587
22280,2025-10-16 07:30:00,110948.33,False,H1,110940.36,385.76214285714275,756.8435714285733
22283,2025-10-16 08:15:00,110579.69,False,H4,110578.62,368.10000000000065,747.097142857145
22298,2025-10-16 12:00:00,111611.4,True,H1,111573.56,484.98499999999746,812.307142857142
22302,2025-10-16 13:00:00,111363.13,False,H1,111340.37,386.9171428571416,845.9399999999993
22304,2025-10-16 13:30:00,111363.13,False,H1,111358.03,368.0421428571426,845.9399999999993
22321,2025-10-16 17:45:00,108366.3,False,H4,108314.74,849.279285714287,1153.020000000001
22337,2025-10-16 21:45:00,108485.63,True,H1,108449.68,499.8399999999986,1175.2142857142867
22347,2025-10-17 00:15:00,108533.11,True,H4,108512.31,315.0228571428566,1100.2842857142875
22351,2025-10-17 01:15:00,108857.18,True,H1,108829.67,320.05857142857195,1102.6714285714302
22354,2025-10-17 02:00:00,108533.11,True,H4,108517.05,339.4299999999982,1104.8664285714299
22358,2025-10-17 03:00:00,109107.47,True,H1,109074.23,329.4685714285692,1065.568571428573
22364,2025-10-17 04:30:00,108915.65,False,H1,108930.84,286.44357142857086,976.8728571428583
22366,2025-10-17 05:00:00,108789.37,False,H1,108826.6,274.5707142857157,849.4542857142868
22370,2025-10-17 06:00:00,108313.46,False,H1,108329.9,247.31714285714406,859.1564285714297
22411,2025-10-17 16:15:00,106855.72,True,H4,106792.07,769.2685714285732,1229.7292857142872
22415,2025-10-17 17:15:00,106251.63,False,H1,106238.17,665.3021428571436,1252.5557142857153
22419,2025-10-17 18:15:00,106855.72,True,H4,106901.47,583.8792857142855,1265.6385714285716
22422,2025-10-17 19:00:00,106855.72,True,H4,106783.06,509.4342857142848,1268.5121428571426
22424,2025-10-17 19:30:00,106466.81,False,H1,106480.46,446.40142857142615,1268.5121428571426
22437,2025-10-17 22:45:00,107027.11,False,H1,107028.78,273.60928571428565,1084.191428571428
22438,2025-10-17 23:00:00,106834.28,False,H1,106876.03,261.90214285714217,1048.4528571428568
22442,2025-10-18 00:00:00,106356.41,False,H4,106396.26,239.2414285714289,986.1178571428567
22458,2025-10-18 04:00:00,106603.67,False,H1,106646.37,283.8135714285724,761.5642857142842
22467,2025-10-18 06:15:00,106890.76,True,H1,106898.22,225.712142857144,588.4264285714277
22469,2025-10-18 06:45:00,106890.76,True,H1,106886.14,217.68714285714356,588.4264285714277
22470,2025-10-18 07:00:00,107343.59,True,H4,107333.71,249.57500000000124,604.1764285714287
22473,2025-10-18 07:45:00,106746.51,False,H1,106743.35,271.5028571428598,604.1764285714287
22483,2025-10-18 10:15:00,106993.03,True,H1,107007.66,279.6378571428577,524.5399999999998
22510,2025-10-18 17:00:00,106760.32,False,H4,106751.4,190.7942857142854,434.99785714285616
22514,2025-10-18 18:00:00,106760.32,False,H4,106765.7,186.8371428571419,403.7985714285699
22530,2025-10-18 22:00:00,107136.5,True,H4,107150.62,174.13071428571544,363.34142857142643
22531,2025-10-18 22:15:00,107269.75,True,H1,107269.29,182.6457142857159,363.34142857142643
22534,2025-10-18 23:00:00,107136.5,True,H4,107129.27,179.48285714285677,353.86999999999847
22535,2025-10-18 23:15:00,107093.92,False,H1,107087.62,181.37357142857113,353.86999999999847
22540,2025-10-19 00:30:00,106870.96,False,H4,106873.77,164.09142857142848,364.38642857142776
22548,2025-10-19 02:30:00,106870.96,False,H4,106883.28,149.586428571428,339.519285714285
22559,2025-10-19 05:15:00,107006.64,False,H1,106991.02,147.942142857143,355.4678571428573
22568,2025-10-19 07:30:00,106762.01,False,H4,106770.03,143.77142857142775,327.22000000000014
22571,2025-10-19 08:15:00,106716.19,False,H1,106718.1,206.68285714285594,381.25714285714326
22590,2025-10-19 13:00:00,107461.68,False,H1,107473.84,419.40571428571275,625.682857142857
22596,2025-10-19 14:30:00,108284.58,True,H4,108286.91,305.22000000000014,634.942857142857
22598,2025-10-19 15:00:00,108546.52,True,H1,108526.3,301.29500000000036,637.8942857142849
22601,2025-10-19 15:45:00,108546.52,True,H1,108514.01,288.79285714285754,637.8942857142849
22602,2025-10-19 16:00:00,108355.47,False,H1,108383.33,284.33142857142747,674.5728571428574
22605,2025-10-19 16:45:00,108656.7,True,H4,108658.25,323.6585714285715,674.5728571428574
22622,2025-10-19 21:00:00,108848.88,False,H1,108821.41,214.7378571428583,706.7807142857148
22631,2025-10-19 23:15:00,108786.76,False,H1,108815.5,202.10357142857123,578.3892857142855
22643,2025-10-20 02:15:00,108496.1,False,H4,108484.91,384.67714285714464,636.1807142857132
22653,2025-10-20 04:45:00,110471.76,True,H4,110451.4,438.9278571428596,706.3585714285717
22658,2025-10-20 06:00:00,111155.06,True,H1,111180.87,420.55428571428536,721.7535714285706
22663,2025-10-20 07:15:00,111407.09,True,H1,111383.26,306.7921428571426,686.7957142857132
22669,2025-10-20 08:45:00,111085.01,False,H1,111113.53,284.2850000000014,709.9849999999985
22673,2025-10-20 09:45:00,110966.34,False,H1,110998.34,277.5264285714303,703.759999999999
22678,2025-10-20 11:00:00,110685.88,False,H1,110723.46,271.6114285714305,733.922857142856
22683,2025-10-20 12:15:00,111059.63,True,H1,111098.07,234.53214285714472,723.2864285714271
22686,2025-10-20 13:00:00,110646.08,False,H4,110640.43,237.93071428571525,719.6707142857132
22687,2025-10-20 13:15:00,110801.45,False,H1,110774.45,231.14857142857258,719.6707142857132
22693,2025-10-20 14:45:00,111239.52,True,H1,111236.39,297.01642857142826,681.6642857142839
22696,2025-10-20 15:30:00,111424.76,True,H1,111403.41,335.05499999999927,702.6842857142848
22699,2025-10-20 16:15:00,111030.11,False,H1,111024.23,399.577142857143,708.4007142857133
22702,2025-10-20 17:00:00,110602.21,False,H4,110600.2,465.61428571428615,662.2257142857135
22715,2025-10-20 20:15:00,111103.34,True,H1,111064.97,383.2157142857167,671.4628571428568
22720,2025-10-20 21:30:00,110673.94,False,H1,110710.12,290.0064285714304,704.2357142857145
22732,2025-10-21 00:30:00,110545.01,False,H1,110517.35,232.58214285714348,665.5221428571438
22733,2025-10-21 00:45:00,110432.83,False,H4,110470.55,225.15714285714265,665.5221428571438
22734,2025-10-21 01:00:00,110183.45,False,H1,110162.06,234.5692857142858,708.9250000000009
22739,2025-10-21 02:15:00,109496.88,False,H1,109514.4,309.2585714285711,719.2050000000007
22755,2025-10-21 06:15:00,108016.33,True,H1,108010.12,420.4449999999987,720.4264285714307
22764,2025-10-21 08:30:00,107666.18,False,H1,107632.13,333.6871428571446,661.45285714286
22781,2025-10-21 12:45:00,108831.68,True,H4,108817.34,399.7807142857117,704.9621428571439
22785,2025-10-21 13:45:00,108485.95,False,H1,108458.1,526.6014285714274,759.5900000000007
22794,2025-10-21 16:00:00,113603.65,True,H4,113574.86,893.8178571428549,1140.3978571428565
22800,2025-10-21 17:30:00,112505.46,False,H1,112533.06,860.6057142857129,1185.7957142857142
22803,2025-10-21 18:15:00,111850.9,False,H1,111902.01,667.6392857142835,1154.1592857142855
22810,2025-10-21 20:00:00,111370.73,False,H4,111363.86,549.0007142857129,1202.4257142857136
22815,2025-10-21 21:15:00,110582.31,False,H1,110555.34,500.0414285714277,1237.344999999998
22827,2025-10-22 00:15:00,108106.92,False,H4,108059.04,675.1442857142839,1425.770714285714
22838,2025-10-22 03:00:00,108106.92,False,H4,108068.61,358.7300000000022,1336.614285714286
22845,2025-10-22 04:45:00,108734.21,True,H4,108669.33,262.61357142857224,1089.9857142857145
22849,2025-10-22 05:45:00,108201.44,False,H1,108219.01,269.3428571428563,1012.692857142858
22855,2025-10-22 07:15:00,107990.1,False,H1,108033.17,280.6021428571413,894.2507142857139
22857,2025-10-22 07:45:00,108394.42,True,H1,108367.67,284.8185714285698,894.2507142857139
22860,2025-10-22 08:30:00,108367.67,True,H1,108354.37,286.56357142856933,844.3792857142845
22869,2025-10-22 10:45:00,107650.14,False,H4,107694.42,276.4207142857132,778.557857142857
22878,2025-10-22 13:00:00,108408.45,True,H4,108373.4,415.8621428571423,706.8199999999997
22886,2025-10-22 15:00:00,108408.45,True,H4,108434.31,657.8442857142862,826.595714285714
22889,2025-10-22 15:45:00,108408.45,True,H4,108416.35,718.9000000000004,826.595714285714
22896,2025-10-22 17:30:00,107847.51,False,H1,107874.52,656.6135714285691,889.5342857142854
22907,2025-10-22 20:15:00,107638.09,False,H1,107630.1,358.3942857142839,923.6535714285731
22914,2025-10-22 22:00:00,107460.43,False,H4,107424.88,429.4757142857135,987.2142857142878
22918,2025-10-22 23:00:00,107460.43,False,H4,107414.53,460.39714285714166,1007.0078571428583
22936,2025-10-23 03:30:00,108441.52,True,H1,108451.82,279.97357142857174,823.0042857142865
22945,2025-10-23 05:45:00,108956.37,True,H1,108968.61,234.22285714285786,680.2771428571432
22963,2025-10-23 10:15:00,109570.85,True,H1,109538.8,337.7778571428592,690.4642857142868
22966,2025-10-23 11:00:00,109394.84,False,H1,109432.74,274.2857142857174,653.7057142857157
22972,2025-10-23 12:30:00,109106.4,False,H4,109094.47,281.91857142857145,638.4650000000017
22981,2025-10-23 14:45:00,109655.85,True,H1,109629.79,451.37999999999636,686.4357142857158
22982,2025-10-23 15:00:00,109936.16,True,H4,109911.7,462.96142857142485,682.3842857142881
22985,2025-10-23 15:45:00,109936.16,True,H4,109941.14,473.59214285713927,682.3842857142881
23001,2025-10-23 19:45:00,110289.92,False,H1,110240.56,463.4685714285702,858.1457142857159
23007,2025-10-23 21:15:00,109661.67,False,H4,109688.15,353.11428571428405,765.6521428571452
23023,2025-10-24 01:15:00,110241.99,True,H4,110270.01,257.47000000000014,778.1678571428596
23028,2025-10-24 02:30:00,110713.97,True,H1,110712.5,250.7400000000011,772.5757142857173
23034,2025-10-24 04:00:00,110673.89,True,H1,110645.48,244.81714285714614,744.2921428571468
23043,2025-10-24 06:15:00,111362.55,True,H1,111364.34,267.2842857142875,686.8678571428609
23046,2025-10-24 07:00:00,111149.53,False,H1,111167.3,283.8835714285721,622.2385714285754
23051,2025-10-24 08:15:00,110807.31,False,H1,110841.58,270.48714285714334,587.0442857142906
23065,2025-10-24 11:45:00,111082.65,False,H1,111084.53,252.69500000000076,563.347857142861
23069,2025-10-24 12:45:00,111308.89,True,H1,111333.35,329.42857142857036,605.6107142857176
23074,2025-10-24 14:00:00,110613.82,False,H4,110612.26,434.5514285714266,700.4128571428591
23079,2025-10-24 15:15:00,110613.82,False,H4,110597.69,526.1942857142858,714.9557142857167
23088,2025-10-24 17:30:00,110400.62,True,H1,110361.07,421.6057142857161,723.4835714285738
23092,2025-10-24 18:30:00,110588.21,True,H1,110590.07,326.3378571428579,672.6314285714304
23097,2025-10-24 19:45:00,110652.08,True,H1,110624.81,277.68142857142914,675.6750000000019
23106,2025-10-24 22:00:00,110958.16,True,H4,110973.35,240.9964285714315,645.9414285714291
23112,2025-10-24 23:30:00,110958.16,True,H4,110991.02,202.38428571428707,628.4200000000013
23114,2025-10-25 00:00:00,110893.29,False,H1,110892.87,200.50714285714326,635.9150000000009
23121,2025-10-25 01:45:00,111072.76,True,H1,111094.52,175.27928571428598,621.1128571428583
23145,2025-10-25 07:45:00,111515.11,True,H1,111505.66,154.19785714285743,372.9764285714295
23162,2025-10-25 12:00:00,111693.4,True,H1,111680.78,169.4607142857151,333.2628571428577
23184,2025-10-25 17:30:00,111337.76,False,H4,111352.78,137.057857142857,333.1650000000019
23194,2025-10-25 20:00:00,111584.71,False,H1,111603.25,122.23857142856806,320.11785714285674
23200,2025-10-25 21:30:00,111384.57,False,H1,111379.89,114.62642857142679,297.32928571428573
23203,2025-10-25 22:15:00,111501.57,True,H1,111517.75,103.59357142857127,293.25142857142885
23230,2025-10-26 05:00:00,111497.03,True,H1,111495.63,137.84571428571508,268.0521428571415
23238,2025-10-26 07:00:00,111691.52,True,H1,111683.87,91.26214285714377,250.22285714285576
23246,2025-10-26 09:00:00,111735.39,True,H4,111726.73,81.28500000000246,296.99285714285776
23260,2025-10-26 12:30:00,113492.94,True,H4,113495.32,390.75500000000153,390.30357142857247
23264,2025-10-26 13:30:00,113840.28,True,H1,113843.84,336.480714285714,434.4821428571439
23271,2025-10-26 15:15:00,113492.94,True,H4,113513.93,323.28571428571223,435.05428571428536
23275,2025-10-26 16:15:00,113421.05,False,H1,113398.34,286.8707142857134,450.4878571428562
23292,2025-10-26 20:30:00,113498.07,False,H1,113483.24,150.15285714285605,470.6357142857128
23311,2025-10-27 01:15:00,115186.42,True,H1,115155.64,474.3935714285721,617.5335714285684
23324,2025-10-27 04:30:00,115269.83,True,H1,115268.53,238.52714285714214,594.9971428571413
23326,2025-10-27 05:00:00,115466.98,True,H4,115478.88,216.6007142857135,601.5842857142842
23330,2025-10-27 06:00:00,115466.98,True,H4,115483.42,205.35928571428562,622.0507142857138
23332,2025-10-27 06:30:00,115674.04,True,H1,115687.64,206.94142857142702,622.0507142857138
23346,2025-10-27 10:00:00,115360.7,True,H1,115350.76,328.30785714285594,723.481428571428
23356,2025-10-27 12:30:00,115109.47,False,H1,115088.24,229.97000000000116,588.836428571428
23362,2025-10-27 14:00:00,114813.77,False,H4,114834.54,309.0457142857153,608.9971428571423
23365,2025-10-27 14:45:00,114813.77,False,H4,114792.83,340.9078571428576,608.9971428571423
23370,2025-10-27 16:00:00,115243.09,True,H1,115247.81,373.67071428571427,603.1757142857148
23372,2025-10-27 16:30:00,115435.07,True,H4,115452.52,387.1900000000002,603.1757142857148
23376,2025-10-27 17:30:00,115643.15,True,H1,115631.74,312.8764285714299,602.4121428571432
23378,2025-10-27 18:00:00,115723.67,True,H1,115750.61,284.72714285714545,614.2664285714293
23379,2025-10-27 18:15:00,115435.07,True,H4,115403.71,296.5385714285741,614.2664285714293
23382,2025-10-27 19:00:00,115309.72,False,H1,115304.15,294.7400000000021,626.5450000000003
23386,2025-10-27 20:00:00,114770.6,False,H4,114779.37,287.60714285714283,610.0742857142852
23390,2025-10-27 21:00:00,114395.79,False,H1,114409.75,265.740714285715,579.7235714285717
23397,2025-10-27 22:45:00,114132.09,False,H1,114129.67,259.4371428571446,566.6092857142856
23398,2025-10-27 23:00:00,114053.11,False,H1,114019.98,254.4900000000021,555.1964285714286
23413,2025-10-28 02:45:00,113959.98,False,H1,113933.87,266.34500000000116,610.0600000000007
23433,2025-10-28 07:45:00,114179.77,True,H1,114173.41,216.6814285714302,518.7292857142851
23435,2025-10-28 08:15:00,114361.39,True,H4,114354.75,222.14000000000254,509.7442857142856
23470,2025-10-28 17:00:00,115497.79,True,H1,115476.51,532.2557142857175,624.1685714285725
23492,2025-10-28 22:30:00,113234.0,True,H1,113272.18,507.41714285714363,845.722142857145
23498,2025-10-29 00:00:00,112781.83,False,H1,112755.26,291.3328571428574,867.548571428573
23503,2025-10-29 01:15:00,112195.46,False,H4,112214.38,244.66071428571533,903.2257142857155
23510,2025-10-29 03:00:00,112408.58,False,H1,112459.62,290.2449999999995,850.9950000000006
23514,2025-10-29 04:00:00,112683.28,True,H1,112681.47,279.7871428571431,743.3764285714299
23519,2025-10-29 05:15:00,112982.18,True,H4,112981.29,194.4049999999999,718.7864285714293
23554,2025-10-29 14:00:00,112731.92,False,H4,112707.59,303.0007142857129,523.7721428571427
23558,2025-10-29 15:00:00,112242.69,False,H1,112255.78,342.8435714285692,544.1571428571426
23581,2025-10-29 20:45:00,111456.28,True,H1,111446.04,789.84642857143,886.1271428571428
23583,2025-10-29 21:15:00,111558.82,True,H1,111540.88,746.7035714285729,890.9664285714285
23600,2025-10-30 01:30:00,110592.34,True,H1,110623.53,341.8507142857156,985.3892857142855
23627,2025-10-30 08:15:00,110647.5,False,H1,110684.68,457.77857142857414,1074.5707142857136
23629,2025-10-30 08:45:00,110647.5,False,H1,110709.81,413.51000000000306,1074.5707142857136
23635,2025-10-30 10:15:00,110114.4,False,H1,110063.17,360.9571428571456,980.8835714285711
23637,2025-10-30 10:45:00,110114.4,False,H1,110100.85,324.7021428571451,980.8835714285711
23662,2025-10-30 17:00:00,107549.53,False,H1,107493.89,462.6142857142872,1137.701428571428
23666,2025-10-30 18:00:00,107304.24,False,H4,107289.71,436.9957142857134,991.9085714285715
23669,2025-10-30 18:45:00,106782.34,False,H1,106822.65,447.2314285714269,991.9085714285715
23672,2025-10-30 19:30:00,106758.2,False,H1,106712.41,467.01214285714065,910.9442857142848
23675,2025-10-30 20:15:00,107143.7,True,H1,107151.8,543.3664285714268,936.2371428571423
23679,2025-10-30 21:15:00,107637.71,True,H1,107616.94,499.8485714285707,906.8028571428555
23685,2025-10-30 22:45:00,107929.98,True,H1,107905.45,453.6749999999998,884.2449999999995
23688,2025-10-30 23:30:00,107917.74,True,H1,107930.66,365.8207142857136,888.5821428571414
23696,2025-10-31 01:30:00,109575.98,True,H1,109518.76,405.3471428571429,979.7792857142839
23708,2025-10-31 04:30:00,110007.27,True,H4,110051.7,474.9757142857166,934.479285714283
23714,2025-10-31 06:00:00,109658.2,False,H1,109669.46,393.04500000000036,874.4299999999972
23717,2025-10-31 06:45:00,109658.2,False,H1,109613.46,342.52142857142877,874.4299999999972
23720,2025-10-31 07:30:00,109472.94,False,H1,109467.59,301.92714285714254,817.7064285714254
23722,2025-10-31 08:00:00,109214.53,False,H1,109172.78,274.4071428571427,827.2342857142825
23723,2025-10-31 08:15:00,109787.26,True,H1,109773.56,301.0264285714293,827.2342857142825
23726,2025-10-31 09:00:00,110074.45,True,H1,110113.6,311.8342857142852,809.2799999999978
23730,2025-10-31 10:00:00,109776.48,False,H1,109736.68,324.4778571428573,742.614999999998
23744,2025-10-31 13:30:00,109564.98,False,H1,109557.87,412.8099999999998,834.7899999999988
23754,2025-10-31 16:00:00,110062.92,False,H1,110040.27,529.8514285714274,894.1699999999983
23762,2025-10-31 18:00:00,109320.2,False,H4,109352.49,538.5507142857126,880.9192857142843
23766,2025-10-31 19:00:00,109320.2,False,H4,109287.57,478.7128571428569,934.9099999999993
23767,2025-10-31 19:15:00,109760.91,True,H1,109708.82,483.9921428571428,934.9099999999993
23778,2025-10-31 22:00:00,109685.69,True,H1,109635.66,337.20714285714246,878.8635714285722
23786,2025-11-01 00:00:00,109451.89,False,H1,109418.41,201.8692857142835,842.1171428571428
23789,2025-11-01 00:45:00,109634.12,True,H1,109669.01,166.2964285714292,842.1171428571428
23792,2025-11-01 01:30:00,109769.88,True,H4,109754.08,162.09571428571402,789.9992857142861
23806,2025-11-01 05:00:00,110054.02,False,H1,110022.92,231.27785714285605,595.4971428571423
23810,2025-11-01 06:00:00,109981.6,False,H1,109991.37,231.54571428571217,494.37428571428507
23815,2025-11-01 07:15:00,110109.84,True,H1,110112.72,188.8342857142821,458.2914285714287
23830,2025-11-01 11:00:00,110114.81,True,H1,110123.84,128.9228571428539,329.5778571428579
23837,2025-11-01 12:45:00,109930.78,False,H1,109947.11,138.567142857142,320.02571428571434
23838,2025-11-01 13:00:00,109926.08,False,H1,109906.2,130.59571428571402,332.16428571428594
23854,2025-11-01 17:00:00,110293.43,True,H4,110307.24,209.47928571428307,309.1585714285705
23866,2025-11-01 20:00:00,110290.4,True,H1,110292.0,119.80928571428376,273.66499999999985
23885,2025-11-02 00:45:00,109920.43,False,H1,109929.47,147.03785714285914,283.0707142857136
23921,2025-11-02 09:45:00,110666.67,False,H1,110674.23,205.11142857143153,378.5028571428588
23925,2025-11-02 10:45:00,110474.29,False,H1,110467.93,217.43214285714515,397.8285714285729
23927,2025-11-02 11:15:00,110827.97,True,H1,110806.59,203.00928571428707,408.722142857145
23940,2025-11-02 14:30:00,110318.02,False,H4,110326.09,261.10357142857123,479.8185714285729
23947,2025-11-02 16:15:00,110060.58,False,H4,110057.48,285.43857142856933,503.010000000001
23951,2025-11-02 17:15:00,110127.09,True,H1,110144.39,251.01999999999785,511.6021428571434
23952,2025-11-02 17:30:00,110060.58,False,H4,110040.51,243.4714285714269,511.6021428571434
23956,2025-11-02 18:30:00,110257.22,True,H1,110257.28,202.59571428571402,467.74714285714333
23961,2025-11-02 19:45:00,110150.37,False,H1,110155.95,152.01071428571387,463.41857142857145
23962,2025-11-02 20:00:00,109945.82,False,H1,109960.11,156.88785714285768,456.89142857142934
23970,2025-11-02 22:00:00,109946.49,False,H1,109953.15,144.884285714285,446.41071428571325
23982,2025-11-03 01:00:00,109739.4,False,H1,109723.98,336.63214285714537,489.3757142857139
23984,2025-11-03 01:30:00,109739.4,False,H1,109729.43,375.7435714285727,489.3757142857139
23997,2025-11-03 04:45:00,107895.45,False,H4,107893.17,442.3342857142852,577.1799999999993
23998,2025-11-03 05:00:00,108003.64,True,H1,107977.03,429.1107142857145,595.9635714285707
24002,2025-11-03 06:00:00,107370.38,False,H1,107350.44,430.2578571428582,618.1478571428577
24012,2025-11-03 08:30:00,107253.48,False,H1,107214.9,357.26000000000204,681.307857142858
24021,2025-11-03 10:45:00,106978.98,False,H4,106944.0,354.04857142857094,754.6707142857142
24023,2025-11-03 11:15:00,107609.96,True,H1,107625.6,388.85357142857123,811.0921428571435
24030,2025-11-03 13:00:00,107682.71,False,H1,107667.26,352.5414285714277,784.8257142857152
